distributor_id,date,pos_code,units,amount
D004,2026-06-05,P000477,197.39,4604.84
D004,2025-11-16,P000478,709.34,13453.41
D004,2025-12-07,P000478,588.71,7047.66
D004,2026-01-06,P000478,1010.26,12319.6
D004,2026-02-19,P000478,770.49,8493.08
D004,2026-03-16,P000478,589.32,13613.13
D004,2026-04-12,P000478,780.96,9984.72
D004,2026-05-04,P000478,967.87,17989.81
D004,2025-11-07,P000479,552.69,6632.0
D004,2025-12-02,P000479,328.12,6504.35
D004,2026-01-03,P000479,573.25,9813.38
D004,2026-02-17,P000479,799.7,7429.91
D004,2026-04-09,P000479,483.82,9696.25
D004,2026-05-03,P000479,326.13,6620.58
D004,2026-06-26,P000479,581.76,9204.76
D004,2025-11-06,P000480,1187.75,19231.41
D004,2025-12-08,P000480,1708.0,23573.45
D004,2026-01-21,P000480,2101.9,29880.96
D004,2026-02-23,P000480,1351.84,32863.63
D004,2026-03-22,P000480,1948.02,39236.95
D004,2026-04-06,P000480,2033.13,41094.71
D004,2026-05-07,P000480,4557.96,36702.14
D004,2026-06-21,P000480,1739.0,43348.62
D004,2025-12-05,P000481,103.28,2572.17
D004,2026-01-02,P000481,443.25,8261.83
D004,2026-03-14,P000481,236.29,3106.39
D004,2026-04-08,P000481,701.55,8394.21
D004,2026-05-09,P000481,142.33,3464.35
D004,2026-06-06,P000481,520.2,6556.54
D004,2025-11-22,P000482,290.91,6781.52
D004,2025-12-18,P000482,851.94,13274.88
D004,2026-01-27,P000482,464.52,11301.51
D004,2026-03-19,P000482,763.85,11611.81
D004,2026-04-14,P000482,466.15,6660.63
D004,2026-05-07,P000482,1183.65,12784.94
D004,2026-06-23,P000482,917.25,7968.98
D004,2025-11-27,P000483,2988.54,57885.83
D004,2025-12-14,P000483,5173.66,50357.1
D004,2026-01-10,P000483,1335.64,26592.4
D004,2026-03-19,P000483,2164.99,28825.56
D004,2026-04-18,P000483,2982.67,38551.44
D004,2026-06-07,P000483,1792.14,43261.72
D004,2025-11-09,P000484,525.22,7809.53
D004,2025-12-27,P000484,416.27,5505.97
D004,2026-01-20,P000484,944.39,11640.22
D004,2026-02-05,P000484,409.25,9546.14
D004,2026-03-11,P000484,366.99,7857.28
D004,2026-04-26,P000484,507.58,5821.98
D004,2025-11-23,P000485,1683.86,14308.21
D004,2025-12-06,P000485,672.86,15490.42
D004,2026-01-13,P000485,735.93,11577.63
D004,2026-03-01,P000485,981.27,14676.18
D004,2026-04-08,P000485,1433.93,16721.66
D004,2026-06-05,P000485,1343.7,15302.59
D004,2025-11-01,P000486,2296.02,21930.2
D004,2025-12-06,P000486,4062.79,48363.76
D004,2026-01-17,P000486,2161.15,35151.75
D004,2026-02-13,P000486,1551.39,35806.97
D004,2026-05-25,P000486,1101.48,20493.15
D004,2026-06-04,P000486,1420.91,26009.14
D004,2025-11-22,P000487,206.09,4423.24
D004,2025-12-03,P000487,303.27,7144.44
D004,2026-01-01,P000487,315.32,6182.05
D004,2026-04-08,P000487,418.08,3679.5
D004,2026-05-18,P000487,321.12,5821.2
D004,2025-11-22,P000488,80.59,1999.66
D004,2025-12-09,P000488,200.78,3570.77
D004,2026-01-16,P000488,88.02,1148.53
D004,2026-02-16,P000488,166.92,2209.87
D004,2026-03-20,P000488,86.32,2086.63
D004,2026-04-20,P000488,313.92,2511.66
D004,2026-05-20,P000488,194.22,1558.76
D004,2026-06-22,P000488,144.0,2780.95
D004,2025-11-12,P000489,316.23,5318.73
D004,2025-12-24,P000489,183.79,2824.67
D004,2026-03-12,P000489,520.05,5380.15
D004,2026-05-17,P000489,232.44,5747.52
D004,2026-06-03,P000489,290.26,2869.8
D004,2025-11-04,P000490,278.95,6353.01
D004,2025-12-01,P000490,445.88,7621.24
D004,2026-01-25,P000490,271.96,5942.12
D004,2026-02-05,P000490,950.25,8744.22
D004,2026-03-10,P000490,361.03,6691.73
D004,2026-04-03,P000490,565.13,5290.22
D004,2025-12-27,P000491,134.11,1471.43
D004,2026-01-23,P000491,26.01,647.02
D004,2026-02-11,P000491,167.97,2123.47
D004,2026-03-04,P000491,63.16,1239.41
D004,2026-04-10,P000491,44.47,966.35
D004,2026-05-09,P000491,147.68,2878.61
D004,2026-06-10,P000491,195.45,1707.2
D004,2025-11-14,P000492,409.14,7786.78
D004,2025-12-23,P000492,810.64,8678.83
D004,2026-01-26,P000492,624.02,7009.92
D004,2026-02-18,P000492,670.89,10084.88
D004,2026-03-24,P000492,422.27,6741.9
D004,2026-06-20,P000492,301.46,7019.32
D004,2025-12-27,P000493,2947.51,44282.96
D004,2026-01-07,P000493,1721.69,32928.0
D004,2026-02-06,P000493,1799.22,29591.53
D004,2026-03-03,P000493,2709.74,28369.46
D004,2026-04-03,P000493,1953.9,46578.24
D004,2026-05-24,P000493,2871.92,39098.24
D004,2025-11-04,P000494,193.44,3768.64
D004,2025-12-11,P000494,210.06,3900.21
D004,2026-01-02,P000494,137.78,3441.73
D004,2026-02-18,P000494,265.62,4350.63
D004,2026-04-08,P000494,212.65,4456.03
D004,2026-05-15,P000494,163.73,3878.38
D004,2026-06-06,P000494,277.71,4402.22
D004,2025-11-12,P000495,398.98,6587.23
D004,2025-12-11,P000495,470.29,8898.71
D004,2026-02-15,P000495,343.23,7512.16
D004,2026-03-05,P000495,455.16,6346.68
D004,2026-05-03,P000495,1136.84,10752.48
D004,2026-06-13,P000495,665.37,9536.54
D004,2025-11-02,P000496,245.35,5737.35
D004,2026-01-14,P000496,280.59,4232.38
D004,2026-02-17,P000496,290.45,5128.14
D004,2026-03-25,P000496,294.1,5142.56
D004,2026-04-01,P000496,312.87,4120.19
D004,2026-05-11,P000496,565.19,5999.54
D004,2026-06-14,P000496,167.62,4045.9
D004,2025-11-15,P000497,921.5,14204.0
D004,2025-12-24,P000497,898.78,18196.85
D004,2026-01-17,P000497,1387.99,14095.23
D004,2026-02-08,P000497,2048.94,17135.11
D004,2026-03-21,P000497,578.01,13511.15
D004,2026-04-10,P000497,340.44,5387.5
D004,2026-05-25,P000497,816.78,10624.37
D004,2025-11-27,P000498,97.2,1840.78
D004,2025-12-13,P000498,209.47,2678.17
D004,2026-01-26,P000498,88.37,1015.07
D004,2026-02-13,P000498,64.97,1395.87
D004,2026-05-23,P000498,118.3,2749.63
D004,2026-06-04,P000498,97.69,2044.28
D004,2025-12-26,P000499,371.09,5354.7
D004,2026-01-22,P000499,176.04,2942.18
D004,2026-02-01,P000499,435.06,7021.75
D004,2026-03-21,P000499,192.05,4226.27
D004,2026-04-11,P000499,276.4,6770.02
D004,2026-05-26,P000499,413.97,6850.1
D004,2026-06-14,P000499,218.38,1917.47
D004,2025-11-15,P000500,2093.62,42416.97
D004,2025-12-10,P000500,2458.07,30246.04
D004,2026-01-23,P000500,1986.38,40515.18
D004,2026-02-23,P000500,4082.3,52268.14
D004,2026-03-06,P000500,1137.49,14490.23
D004,2026-04-15,P000500,1698.31,35687.32
D004,2026-05-04,P000500,3363.67,57680.87
D004,2026-06-13,P000500,1544.54,34722.47
D004,2025-11-05,P000501,293.45,4899.1
D004,2025-12-02,P000501,519.6,4818.49
D004,2026-01-02,P000501,412.16,8963.74
D004,2026-03-18,P000501,507.97,7600.93
D004,2026-04-24,P000501,524.01,12963.76
D004,2026-05-11,P000501,224.04,5195.82
D004,2026-06-26,P000501,348.53,5647.87
D004,2025-11-08,P000502,213.01,3957.26
D004,2026-01-21,P000502,130.23,1510.13
D004,2026-02-05,P000502,329.49,2716.37
D004,2026-03-21,P000502,183.84,3060.92
D004,2026-05-23,P000502,138.19,2313.73
D004,2026-06-25,P000502,139.56,2827.75
D004,2025-11-08,P000503,426.09,5743.07
D004,2025-12-02,P000503,276.83,2402.76
D004,2026-01-03,P000503,868.08,7142.01
D004,2026-03-22,P000503,148.69,3714.98
D004,2026-04-20,P000503,220.85,5088.72
D004,2026-05-20,P000503,334.1,5583.89
D004,2026-06-11,P000503,374.82,4132.3
D004,2025-11-23,P000504,10167.68,103490.13
D004,2025-12-06,P000504,7597.56,74835.16
D004,2026-01-26,P000504,2942.37,66322.85
D004,2026-02-17,P000504,6296.94,63073.62
D004,2026-03-18,P000504,5574.41,104355.86
D004,2026-05-06,P000504,3250.68,64497.32
D004,2026-06-13,P000504,8051.69,65331.14
D004,2025-11-09,P000505,893.24,8836.54
D004,2025-12-01,P000505,1193.16,9948.8
D004,2026-01-04,P000505,960.78,14224.05
D004,2026-02-27,P000505,785.04,11842.6
D004,2026-03-04,P000505,452.35,7429.86
D004,2026-04-19,P000505,354.91,7093.19
D004,2026-05-22,P000505,768.04,18735.88
D004,2026-06-08,P000505,886.6,14489.69
D004,2025-11-24,P000506,3044.68,35127.13
D004,2025-12-17,P000506,932.46,23052.66
D004,2026-01-06,P000506,1469.71,28429.91
D004,2026-02-04,P000506,1601.71,26258.08
D004,2026-03-20,P000506,853.61,20047.2
D004,2026-04-04,P000506,1350.33,31921.19
D004,2026-05-27,P000506,1346.72,31062.96
D004,2026-06-11,P000506,1496.65,21028.39
D004,2025-11-02,P000507,150.14,3636.98
D004,2025-12-08,P000507,295.15,3156.56
D004,2026-01-21,P000507,500.9,5282.27
D004,2026-02-24,P000507,346.52,3923.24
D004,2026-03-13,P000507,395.79,5711.35
D004,2026-04-03,P000507,291.39,4167.71
D004,2026-05-13,P000507,197.84,3148.45
D004,2026-06-18,P000507,244.42,3996.66
D004,2025-11-24,P000508,3048.32,32342.58
D004,2025-12-15,P000508,1448.26,20763.37
D004,2026-01-08,P000508,1537.44,22594.82
D004,2026-02-05,P000508,779.5,18361.97
D004,2026-03-27,P000508,964.7,21098.41
D004,2026-04-03,P000508,1413.53,23214.76
D004,2026-05-09,P000508,708.19,14102.77
D004,2026-06-27,P000508,798.04,16228.68
D004,2025-12-26,P000509,2061.16,36902.09
D004,2026-02-03,P000509,3277.68,37244.16
D004,2026-03-13,P000509,3221.44,62758.65
D004,2026-04-17,P000509,2812.07,47629.75
D004,2026-05-12,P000509,3311.67,76843.18
D004,2026-06-21,P000509,2394.83,56830.91
D004,2025-11-16,P000510,6711.0,102191.71
D004,2026-03-05,P000510,5319.31,123557.76
D004,2026-04-21,P000510,6934.2,116382.29
D004,2026-05-02,P000510,14463.48,116394.77
D004,2026-06-14,P000510,6035.96,105849.03
D004,2025-11-10,P000511,269.17,5102.81
D004,2025-12-22,P000511,1129.07,20362.73
D004,2026-01-19,P000511,517.61,7978.12
D004,2026-02-20,P000511,1493.09,23419.63
D004,2026-03-12,P000511,1249.25,12817.53
D004,2026-05-06,P000511,1065.03,20451.72
D004,2025-11-10,P000512,712.03,16822.55
D004,2025-12-24,P000512,1278.14,13702.83
D004,2026-01-25,P000512,438.04,10934.63
D004,2026-02-10,P000512,1466.24,11869.13
D004,2026-03-15,P000512,709.81,14880.07
D004,2026-04-14,P000512,717.39,14141.32
D004,2026-05-04,P000512,526.45,8556.42
D004,2026-06-12,P000512,1110.51,15403.46
D004,2025-11-24,P000513,297.57,5702.59
D004,2025-12-11,P000513,587.96,7249.97
D004,2026-01-03,P000513,280.31,5939.64
D004,2026-02-21,P000513,458.53,8540.75
D004,2026-03-22,P000513,156.76,3289.93
D004,2026-04-18,P000513,218.9,4744.1
D004,2026-05-24,P000513,237.46,5422.88
D004,2026-06-12,P000513,367.06,6513.85
D004,2025-12-02,P000514,1489.61,36249.62
D004,2026-01-07,P000514,779.62,15117.39
D004,2026-02-02,P000514,3374.23,39361.96
D004,2026-03-13,P000514,3590.59,46173.48
D004,2026-04-15,P000514,805.67,18713.22
D004,2026-05-25,P000514,2036.54,21696.57
D004,2026-06-09,P000514,1976.23,18337.41
D004,2025-11-25,P000515,256.39,6124.66
D004,2025-12-12,P000515,721.1,12284.54
D004,2026-02-27,P000515,1094.75,16927.25
D004,2026-03-25,P000515,466.8,7404.8
D004,2026-04-25,P000515,662.92,13962.96
D004,2026-05-21,P000515,1243.31,12887.06
D004,2026-06-15,P000515,718.52,7759.44
D004,2025-11-19,P000516,366.33,9122.96
D004,2026-01-22,P000516,510.02,5409.36
D004,2026-02-25,P000516,126.42,2151.17
D004,2026-03-08,P000516,193.03,4124.89
D004,2026-05-16,P000516,180.7,3258.0
D004,2026-06-13,P000516,129.09,3095.04
D004,2025-11-23,P000517,3837.12,42628.02
D004,2026-01-12,P000517,4044.38,90676.15
D004,2026-02-18,P000517,4158.6,66757.58
D004,2026-03-21,P000517,2947.62,69457.03
D004,2026-04-19,P000517,3395.04,61710.73
D004,2026-05-16,P000517,4352.26,63936.24
D004,2026-06-01,P000517,2509.0,61395.32
D004,2025-11-27,P000518,13449.86,141777.32
D004,2025-12-02,P000518,3258.55,78682.06
D004,2026-01-18,P000518,10139.03,107656.76
D004,2026-02-02,P000518,13479.33,132876.87
D004,2026-03-11,P000518,3116.42,63232.9
D004,2026-04-12,P000518,3534.22,69383.13
D004,2026-05-24,P000518,3741.25,90077.06
D004,2026-06-21,P000518,5811.86,105276.65
D004,2025-11-10,P000519,1769.15,29431.87
D004,2025-12-06,P000519,675.56,12736.34
D004,2026-01-22,P000519,1409.64,15229.77
D004,2026-02-27,P000519,2946.74,24651.9
D004,2026-03-15,P000519,292.37,5645.71
D004,2026-04-10,P000519,2091.84,18355.88
D004,2026-05-01,P000519,1198.48,28178.34
D004,2026-06-08,P000519,1370.84,28349.55
D004,2025-11-13,P000520,245.58,3426.16
D004,2026-01-21,P000520,215.92,4424.4
D004,2026-02-16,P000520,334.63,3479.61
D004,2026-03-02,P000520,336.49,3234.21
D004,2026-05-26,P000520,223.24,3721.47
D004,2026-06-08,P000520,205.3,3323.63
D004,2025-11-20,P000521,677.01,10058.16
D004,2026-01-13,P000521,1052.82,18575.72
D004,2026-03-19,P000521,1148.06,15543.47
D004,2026-04-01,P000521,715.53,8752.5
D004,2026-05-19,P000521,1070.07,15989.62
D004,2026-06-15,P000521,714.01,15732.18
D004,2025-11-18,P000522,3.93,59.78
D004,2026-01-26,P000522,311.9,4014.45
D004,2026-02-12,P000522,314.68,3013.19
D004,2026-03-25,P000522,139.77,3182.89
D004,2026-04-14,P000522,229.73,3874.21
D004,2026-06-24,P000522,134.51,3043.28
D004,2025-11-16,P000523,1558.25,35609.63
D004,2025-12-01,P000523,2760.4,46789.69
D004,2026-01-24,P000523,1131.92,24168.87
D004,2026-02-08,P000523,4438.12,38743.12
D004,2026-04-07,P000523,2024.57,25490.31
D004,2026-06-16,P000523,3082.34,41970.97
D004,2025-11-06,P000524,528.95,12649.85
D004,2026-01-05,P000524,537.6,12717.36
D004,2026-02-27,P000524,835.91,15101.14
D004,2026-04-05,P000524,1380.46,12533.26
D004,2026-05-02,P000524,650.68,14398.38
D004,2026-06-11,P000524,747.65,17084.97
D004,2025-11-01,P000525,73.4,1829.79
D004,2025-12-14,P000525,101.76,2491.38
D004,2026-01-04,P000525,139.25,2616.56
D004,2026-02-12,P000525,100.71,2004.51
D004,2026-03-16,P000525,248.65,5084.04
D004,2026-04-05,P000525,329.94,4621.48
D004,2026-05-15,P000525,108.74,1533.93
D004,2026-06-17,P000525,165.26,1406.32
D004,2025-11-16,P000526,435.06,4040.47
D004,2025-12-15,P000526,404.08,9897.98
D004,2026-01-06,P000526,412.37,7815.41
D004,2026-02-14,P000526,1079.57,11518.38
D004,2026-04-01,P000526,197.42,2899.7
D004,2026-06-25,P000526,785.61,8327.82
D004,2026-01-16,P000527,136.94,2938.76
D004,2026-03-14,P000527,198.41,2661.73
D004,2026-04-21,P000527,228.84,3517.79
D004,2026-05-21,P000527,274.55,3421.85
D004,2026-06-01,P000527,170.75,2534.82
D004,2025-11-15,P000528,773.19,17792.94
D004,2025-12-17,P000528,1124.01,18869.26
D004,2026-01-02,P000528,999.59,13260.77
D004,2026-02-12,P000528,485.15,8876.69
D004,2026-03-04,P000528,1385.4,18576.84
D004,2026-04-02,P000528,882.8,12433.71
D004,2026-05-22,P000528,867.71,21610.55
D004,2026-06-02,P000528,1119.78,17839.05
D004,2025-11-14,P000529,215.7,4001.98
D004,2025-12-11,P000529,256.96,4581.58
D004,2026-01-20,P000529,241.45,3090.44
D004,2026-02-13,P000529,185.73,2970.74
D004,2026-03-12,P000529,181.11,2593.49
D004,2026-04-12,P000529,399.3,3583.97
D004,2026-06-26,P000529,241.39,2645.01
D004,2025-11-27,P000530,102.43,1740.55
D004,2025-12-17,P000530,586.67,4796.5
D004,2026-02-21,P000530,384.49,4877.75
D004,2026-03-01,P000530,273.92,4614.31
D004,2026-04-27,P000530,187.93,4414.92
D004,2025-11-09,P000531,1454.97,16468.61
D004,2026-01-04,P000531,616.13,12476.12
D004,2026-02-06,P000531,2650.44,22085.91
D004,2026-03-21,P000531,673.98,6585.11
D004,2026-04-08,P000531,987.75,16407.24
D004,2026-05-12,P000531,959.06,13801.87
D004,2026-06-09,P000531,870.47,7361.52
D004,2025-12-10,P000532,531.2,5595.32
D004,2026-01-16,P000532,495.55,8878.55
D004,2026-02-13,P000532,278.68,5337.54
D004,2026-03-13,P000532,444.1,5594.48
D004,2026-04-25,P000532,611.44,6253.89
D004,2026-06-17,P000532,338.36,6288.34
D004,2025-12-15,P000533,8295.77,82692.15
D004,2026-01-21,P000533,7919.04,66119.54
D004,2026-02-06,P000533,3342.6,53480.23
D004,2026-03-12,P000533,5102.49,77357.54
D004,2026-04-20,P000533,3158.0,67886.48
D004,2026-05-20,P000533,4235.06,68893.11
D004,2025-11-11,P000534,1598.46,32919.47
D004,2025-12-19,P000534,2410.63,41636.02
D004,2026-01-06,P000534,4245.62,36015.63
D004,2026-03-16,P000534,1880.08,40671.38
D004,2026-04-01,P000534,1976.57,41469.05
D004,2026-05-14,P000534,1730.01,31847.28
D004,2026-06-26,P000534,636.83,15172.08
D004,2025-12-20,P000535,349.34,6702.25
D004,2026-01-12,P000535,360.73,7676.73
D004,2026-02-02,P000535,333.48,6273.14
D004,2026-03-03,P000535,208.68,4823.23
D004,2026-04-26,P000535,262.33,4689.04
D004,2026-05-24,P000535,429.09,4665.16
D004,2026-06-05,P000535,280.84,6240.08
D004,2025-11-27,P000536,1081.53,24756.48
D004,2025-12-02,P000536,1562.4,31153.16
D004,2026-01-10,P000536,1216.99,16909.57
D004,2026-02-08,P000536,2186.49,29687.32
D004,2026-03-16,P000536,2012.49,18173.02
D004,2026-05-08,P000536,693.0,13328.98
D004,2026-06-27,P000536,1944.41,23822.57
D004,2025-11-26,P000537,1195.58,12473.2
D004,2025-12-26,P000537,1349.95,15678.35
D004,2026-01-26,P000537,799.41,14805.61
D004,2026-02-01,P000537,800.59,16524.82
D004,2026-03-17,P000537,1722.88,25555.98
D004,2026-04-18,P000537,729.12,13353.11
D004,2026-05-26,P000537,1300.04,15971.01
D004,2026-06-07,P000537,899.7,19111.16
D004,2025-11-02,P000538,2095.08,44643.95
D004,2025-12-19,P000538,5142.96,80943.81
D004,2026-01-26,P000538,5843.65,80653.34
D004,2026-02-06,P000538,4461.79,53943.23
D004,2026-03-22,P000538,4164.75,48325.45
D004,2026-04-20,P000538,2668.11,49003.25
D004,2026-05-08,P000538,4281.78,61510.88
D004,2026-06-22,P000538,3254.01,53650.25
D004,2025-12-17,P000539,208.21,4769.72
D004,2026-01-01,P000539,408.03,7957.77
D004,2026-02-21,P000539,770.61,8080.86
D004,2026-03-16,P000539,721.91,8095.47
D004,2026-04-15,P000539,303.0,3343.58
D004,2026-05-06,P000539,245.92,4580.11
D004,2026-06-04,P000539,264.48,4553.01
D004,2025-11-23,P000540,169.7,2403.99
D004,2025-12-11,P000540,125.32,2880.85
D004,2026-02-19,P000540,262.06,2513.86
D004,2026-04-22,P000540,239.85,3433.5
D004,2026-05-27,P000540,331.68,3407.43
D004,2026-06-19,P000540,79.33,1428.07
D004,2025-11-23,P000541,3421.24,76674.01
D004,2025-12-01,P000541,6091.16,68772.98
D004,2026-02-18,P000541,7987.26,86846.59
D004,2026-04-27,P000541,10449.2,109777.38
D004,2026-05-16,P000541,10207.25,100813.01
D004,2025-11-16,P000542,550.89,5735.12
D004,2025-12-09,P000542,351.27,4225.89
D004,2026-01-05,P000542,165.99,2761.84
D004,2026-02-17,P000542,241.59,4810.28
D004,2026-03-12,P000542,297.83,3658.64
D004,2026-04-02,P000542,304.11,5878.41
D004,2026-05-25,P000542,464.93,5334.3
D004,2026-06-17,P000542,189.37,4138.52
D004,2025-11-19,P000543,1619.44,37524.51
D004,2026-01-15,P000543,1370.96,30213.24
D004,2026-04-05,P000543,4215.0,44069.64
D004,2025-12-18,P000544,1051.66,11324.21
D004,2026-01-05,P000544,594.81,9132.09
D004,2026-02-16,P000544,651.14,13188.46
D004,2026-03-03,P000544,747.87,15326.79
D004,2026-04-06,P000544,872.89,10953.12
D004,2026-05-02,P000544,1474.37,15201.5
D004,2026-06-05,P000544,388.54,4582.33
D004,2025-11-10,P000545,397.64,7159.47
D004,2025-12-22,P000545,731.71,9159.84
D004,2026-01-20,P000545,557.19,10009.71
D004,2026-02-10,P000545,377.54,8979.99
D004,2026-03-12,P000545,430.82,7876.89
D004,2026-04-13,P000545,766.27,9322.21
D004,2026-05-22,P000545,1010.38,8417.3
D004,2025-11-04,P000546,2011.44,28117.29
D004,2025-12-22,P000546,974.85,20636.39
D004,2026-02-26,P000546,979.98,21525.1
D004,2026-03-11,P000546,1603.68,35778.72
D004,2026-04-07,P000546,1006.73,16187.54
D004,2026-05-27,P000546,1616.84,31463.93
D004,2026-06-26,P000546,1433.25,16906.89
D004,2025-11-10,P000547,420.69,5538.08
D004,2025-12-07,P000547,260.57,3036.68
D004,2026-02-26,P000547,490.09,4579.2
D004,2026-03-13,P000547,235.69,5624.03
D004,2026-04-27,P000547,184.62,2939.47
D004,2026-05-18,P000547,192.04,3898.41
D004,2025-11-05,P000548,463.76,9528.03
D004,2025-12-26,P000548,583.05,9245.03
D004,2026-02-10,P000548,312.82,6641.12
D004,2026-03-02,P000548,669.53,8122.92
D004,2026-04-01,P000548,360.58,8604.17
D004,2026-05-05,P000548,598.93,8148.8
D004,2026-06-11,P000548,448.03,7775.66
D004,2025-11-24,P000549,997.55,11862.09
D004,2025-12-22,P000549,1208.28,15833.6
D004,2026-01-08,P000549,945.04,10966.72
D004,2026-02-25,P000549,610.68,9996.82
D004,2026-03-14,P000549,1130.63,12570.73
D004,2026-04-23,P000549,1930.59,16951.75
D004,2026-05-18,P000549,652.61,12823.41
D004,2025-11-14,P000550,965.99,17244.43
D004,2025-12-11,P000550,1046.58,21506.17
D004,2026-02-05,P000550,1862.09,21621.54
D004,2026-03-17,P000550,469.92,10762.46
D004,2026-04-13,P000550,460.12,8213.79
D004,2026-05-22,P000550,2179.26,33963.06
D004,2026-06-10,P000550,1833.12,27309.44
D004,2025-11-03,P000551,2902.42,34692.48
D004,2025-12-12,P000551,1415.98,27804.8
D004,2026-01-02,P000551,3310.39,34292.74
D004,2026-02-17,P000551,1775.37,27993.85
D004,2026-03-02,P000551,5313.39,49256.41
D004,2026-04-11,P000551,1597.4,33141.98
D004,2026-05-14,P000551,3951.88,36811.26
D004,2026-06-03,P000551,604.21,11391.81
D004,2025-11-05,P000552,162.54,2106.51
D004,2025-12-20,P000552,86.39,1735.55
D004,2026-02-22,P000552,245.43,4215.25
D004,2026-03-25,P000552,421.54,4766.48
D004,2026-04-20,P000552,164.45,3866.9
D004,2026-05-25,P000552,335.1,3259.17
D004,2026-06-14,P000552,181.38,4309.74
D004,2025-11-05,P000553,2075.24,35572.56
D004,2025-12-14,P000553,2350.74,37961.76
D004,2026-01-22,P000553,3557.26,51214.13
D004,2026-02-03,P000553,1432.45,34911.59
D004,2026-03-06,P000553,1279.62,30901.07
D004,2026-04-23,P000553,2292.46,35087.5
